Navn;Stasjon;Tid(norsk normaltid);Midlere lufttrykk i havnivå (døgn);Høyeste vindkast (døgn);Middel av middelvind fra hovedobs. (døgn)
Oslo - Blindern;SN18700;20.12.2010;1003,8;15,8;4,5
Oslo - Blindern;SN18700;21.12.2010;1007,7;5,1;1,8
Oslo - Blindern;SN18700;22.12.2010;1016,6;7,6;2,2
Oslo - Blindern;SN18700;23.12.2010;1023,6;7,2;2,9
Oslo - Blindern;SN18700;24.12.2010;1024,3;6,9;2,4
Oslo - Blindern;SN18700;25.12.2010;1024;6,4;1,1
Oslo - Blindern;SN18700;26.12.2010;1018,6;13,6;3,8
Oslo - Blindern;SN18700;27.12.2010;1021,4;9,6;2,9
Oslo - Blindern;SN18700;28.12.2010;1029,9;4,3;1,6
Oslo - Blindern;SN18700;29.12.2010;1029,4;3,8;1,2
Oslo - Blindern;SN18700;30.12.2010;1017,3;3;1,1
Oslo - Blindern;SN18700;31.12.2010;1005,3;5,2;1,5
Oslo - Blindern;SN18700;01.01.2011;1002,2;18,7;4,5
Oslo - Blindern;SN18700;02.01.2011;1013,7;14,7;3,4
Oslo - Blindern;SN18700;03.01.2011;1012,9;8,3;1
Oslo - Blindern;SN18700;04.01.2011;1006,4;7,3;2,8
Oslo - Blindern;SN18700;05.01.2011;1004,1;7,8;3,3
Oslo - Blindern;SN18700;06.01.2011;992,1;8,4;2
Oslo - Blindern;SN18700;07.01.2011;1000,4;4,5;1,6
Oslo - Blindern;SN18700;08.01.2011;1001;10,7;4,3
Oslo - Blindern;SN18700;09.01.2011;991,5;13,4;3,6
Oslo - Blindern;SN18700;10.01.2011;1003,3;14,1;4,7
Oslo - Blindern;SN18700;11.01.2011;1005;12,4;4,7
Oslo - Blindern;SN18700;12.01.2011;1003,2;6,6;1,3
Oslo - Blindern;SN18700;13.01.2011;1007,5;6;1,3
Oslo - Blindern;SN18700;14.01.2011;1009,6;8,2;3,5
Oslo - Blindern;SN18700;15.01.2011;1011,6;11,4;4
Oslo - Blindern;SN18700;16.01.2011;1003,5;6;1,6
Oslo - Blindern;SN18700;17.01.2011;1008,4;5,2;1,6
Oslo - Blindern;SN18700;18.01.2011;1014;3,3;0,9
Oslo - Blindern;SN18700;19.01.2011;1023,8;2,6;0,7
Oslo - Blindern;SN18700;20.01.2011;1031,1;3,4;0,9
Oslo - Blindern;SN18700;21.01.2011;1029;3,1;0,7
Oslo - Blindern;SN18700;22.01.2011;1027,2;3,3;0,7
Oslo - Blindern;SN18700;23.01.2011;1022,8;3,1;0,7
Oslo - Blindern;SN18700;24.01.2011;1010,6;2,5;0,8
Oslo - Blindern;SN18700;25.01.2011;1007;12;3,7
Oslo - Blindern;SN18700;26.01.2011;1018;5,5;1,3
Oslo - Blindern;SN18700;27.01.2011;1023,2;3,8;0,6
Oslo - Blindern;SN18700;28.01.2011;1020,6;3;0,9
Oslo - Blindern;SN18700;29.01.2011;1012,5;10,1;1,5
Oslo - Blindern;SN18700;30.01.2011;1018,7;4,7;1,2
Oslo - Blindern;SN18700;31.01.2011;1012,3;4,2;0,9
Oslo - Blindern;SN18700;01.02.2011;1006,7;4;1
Oslo - Blindern;SN18700;02.02.2011;1006,3;6,5;1,5
Oslo - Blindern;SN18700;03.02.2011;998,1;10,9;2,2
Oslo - Blindern;SN18700;04.02.2011;987,1;10,9;3,1
Oslo - Blindern;SN18700;05.02.2011;989,9;6,6;1,3
Oslo - Blindern;SN18700;06.02.2011;1003,7;5;1,4
Oslo - Blindern;SN18700;07.02.2011;999,2;3,8;1,7
Oslo - Blindern;SN18700;08.02.2011;998,9;11;3,3
Oslo - Blindern;SN18700;09.02.2011;1018,1;14,3;1,1
Oslo - Blindern;SN18700;10.02.2011;1004,9;3,7;1,7
Oslo - Blindern;SN18700;11.02.2011;1013,5;20,3;6,4
Oslo - Blindern;SN18700;12.02.2011;1024,5;8,3;0,9
Oslo - Blindern;SN18700;13.02.2011;1023,6;7,7;2,3
Oslo - Blindern;SN18700;14.02.2011;1026,5;8,2;3,9
Oslo - Blindern;SN18700;15.02.2011;1019,3;7,8;3,8
Oslo - Blindern;SN18700;16.02.2011;1015,8;8,6;4,5
Oslo - Blindern;SN18700;17.02.2011;1021,4;9,2;3,6
Oslo - Blindern;SN18700;18.02.2011;1029,2;6,5;2,8
Oslo - Blindern;SN18700;19.02.2011;1030,5;4;1,3
Oslo - Blindern;SN18700;20.02.2011;1030,2;4,2;0,9
Oslo - Blindern;SN18700;21.02.2011;1029,7;5,2;1,7
Oslo - Blindern;SN18700;22.02.2011;1030,6;5,4;2,3
Oslo - Blindern;SN18700;23.02.2011;1030,8;5,7;2
Oslo - Blindern;SN18700;24.02.2011;1028,9;5,8;1,4
Oslo - Blindern;SN18700;25.02.2011;1023,1;11,4;3,5
Oslo - Blindern;SN18700;26.02.2011;1018,5;11,4;2,6
Oslo - Blindern;SN18700;27.02.2011;1022,2;5,2;1,5
Oslo - Blindern;SN18700;28.02.2011;1033,1;3,6;1,2
Oslo - Blindern;SN18700;01.03.2011;1037,9;5,8;1,9
Oslo - Blindern;SN18700;02.03.2011;1039,1;8,6;2,2
Oslo - Blindern;SN18700;03.03.2011;1032,9;7,7;1,4
Oslo - Blindern;SN18700;04.03.2011;1021;6,9;1,3
Oslo - Blindern;SN18700;05.03.2011;1018,3;15,8;4,3
Oslo - Blindern;SN18700;06.03.2011;1029,2;10,2;1,6
Oslo - Blindern;SN18700;07.03.2011;1025,1;7;1,8
Oslo - Blindern;SN18700;08.03.2011;1013,1;14,1;4,7
Oslo - Blindern;SN18700;09.03.2011;993,2;13,5;2,6
Oslo - Blindern;SN18700;10.03.2011;987,8;13;2,7
Oslo - Blindern;SN18700;11.03.2011;994,7;9,7;2,2
Oslo - Blindern;SN18700;12.03.2011;1003,6;5,6;1,5
Oslo - Blindern;SN18700;13.03.2011;1008,1;5,8;2
Oslo - Blindern;SN18700;14.03.2011;1020,9;12,1;3,9
Oslo - Blindern;SN18700;15.03.2011;1033,6;6,6;2,1
Oslo - Blindern;SN18700;16.03.2011;1033,1;7,4;3
Oslo - Blindern;SN18700;17.03.2011;1023,4;8;3,6
Oslo - Blindern;SN18700;18.03.2011;1014,7;6,3;1,8
Oslo - Blindern;SN18700;19.03.2011;1023,8;9,4;1,8
Oslo - Blindern;SN18700;20.03.2011;1024,4;6,8;1,8
Oslo - Blindern;SN18700;21.03.2011;1016,1;9,3;2,3
Oslo - Blindern;SN18700;22.03.2011;1019;16,3;3,3
Oslo - Blindern;SN18700;23.03.2011;1021,5;14,3;2,8
Oslo - Blindern;SN18700;24.03.2011;1017,7;17,3;4
Oslo - Blindern;SN18700;25.03.2011;1013,2;11,3;3,1
Oslo - Blindern;SN18700;26.03.2011;1016,2;8,7;2,2
Oslo - Blindern;SN18700;27.03.2011;1004,9;10,5;2,9
Oslo - Blindern;SN18700;28.03.2011;1005,9;7,2;2,3
Oslo - Blindern;SN18700;29.03.2011;1003,9;7;2,2
Oslo - Blindern;SN18700;30.03.2011;1015,7;6,6;1,8
Oslo - Blindern;SN18700;31.03.2011;1011,5;7,2;3,4
Oslo - Blindern;SN18700;01.04.2011;1009,6;9,7;2,7
Oslo - Blindern;SN18700;02.04.2011;1010,1;8,5;2,5
Oslo - Blindern;SN18700;03.04.2011;1006,4;7,8;1,6
Oslo - Blindern;SN18700;04.04.2011;1006,6;5;1,8
Oslo - Blindern;SN18700;05.04.2011;1006,1;8,4;2,8
Oslo - Blindern;SN18700;06.04.2011;1005,4;6,5;1,9
Oslo - Blindern;SN18700;07.04.2011;1001,7;17,5;4,3
Oslo - Blindern;SN18700;08.04.2011;1001,9;21,2;5,1
Oslo - Blindern;SN18700;09.04.2011;1019;13,8;1,9
Oslo - Blindern;SN18700;10.04.2011;1021,2;4,8;1,4
Oslo - Blindern;SN18700;11.04.2011;1011,5;4,7;1,6
Oslo - Blindern;SN18700;12.04.2011;1005,8;16,3;5,1
Oslo - Blindern;SN18700;13.04.2011;1014,3;13,3;2,8
Oslo - Blindern;SN18700;14.04.2011;1015,9;9,3;2,3
Oslo - Blindern;SN18700;15.04.2011;1015,1;7,1;1,7
Oslo - Blindern;SN18700;16.04.2011;1012,8;8,9;2,4
Oslo - Blindern;SN18700;17.04.2011;1016,5;10,1;2,6
Oslo - Blindern;SN18700;18.04.2011;1020,9;7,6;2
Oslo - Blindern;SN18700;19.04.2011;1020,5;8,8;2,9
Oslo - Blindern;SN18700;20.04.2011;1017,4;6,7;1,8
Oslo - Blindern;SN18700;21.04.2011;1017,9;6,5;1,7
Oslo - Blindern;SN18700;22.04.2011;1020,7;9,7;2,9
Oslo - Blindern;SN18700;23.04.2011;1023,3;6,4;2,6
Oslo - Blindern;SN18700;24.04.2011;1023,2;8,2;2
Oslo - Blindern;SN18700;25.04.2011;1022,7;7;2
Oslo - Blindern;SN18700;26.04.2011;1023,8;8,1;2,6
Oslo - Blindern;SN18700;27.04.2011;1027,5;8;2,7
Oslo - Blindern;SN18700;28.04.2011;1027,4;7,9;2
Oslo - Blindern;SN18700;29.04.2011;1026,9;6,1;1,8
Oslo - Blindern;SN18700;30.04.2011;1023,8;11;3,9
Oslo - Blindern;SN18700;01.05.2011;1024,7;13,1;2,4
Oslo - Blindern;SN18700;02.05.2011;1023,3;6,3;2,3
Oslo - Blindern;SN18700;03.05.2011;1018,8;10,6;3
Oslo - Blindern;SN18700;04.05.2011;1018;7,4;1,8
Oslo - Blindern;SN18700;05.05.2011;1017,6;7,3;2,3
Oslo - Blindern;SN18700;06.05.2011;1020,9;8,4;2,5
Oslo - Blindern;SN18700;07.05.2011;1029,3;6,4;1,9
Oslo - Blindern;SN18700;08.05.2011;1032,6;8;2,1
Oslo - Blindern;SN18700;09.05.2011;1031,2;8,8;2,6
Oslo - Blindern;SN18700;10.05.2011;1026,9;8,8;2,3
Oslo - Blindern;SN18700;11.05.2011;1019,1;6,3;1,8
Oslo - Blindern;SN18700;12.05.2011;1009,6;12,4;2,8
Oslo - Blindern;SN18700;13.05.2011;1008,6;9,6;2,7
Oslo - Blindern;SN18700;14.05.2011;1008,2;11;3
Oslo - Blindern;SN18700;15.05.2011;1006,5;10,6;2,3
Oslo - Blindern;SN18700;16.05.2011;1005,8;10,9;2,4
Oslo - Blindern;SN18700;17.05.2011;1001,9;13,6;2,4
Oslo - Blindern;SN18700;18.05.2011;1006,6;9,8;2,7
Oslo - Blindern;SN18700;19.05.2011;1007,2;14;4,7
Oslo - Blindern;SN18700;20.05.2011;1014;13,8;4
Oslo - Blindern;SN18700;21.05.2011;1015,6;12,4;3,8
Oslo - Blindern;SN18700;22.05.2011;1011,4;12,1;3
Oslo - Blindern;SN18700;23.05.2011;1008;16,6;5,4
Oslo - Blindern;SN18700;24.05.2011;1001;16,2;6,5
Oslo - Blindern;SN18700;25.05.2011;1009,8;13,4;4,4
Oslo - Blindern;SN18700;26.05.2011;1012;10,4;2
Oslo - Blindern;SN18700;27.05.2011;1000,1;9,8;2,9
Oslo - Blindern;SN18700;28.05.2011;1000;13;3,8
Oslo - Blindern;SN18700;29.05.2011;998,7;13,7;4,3
Oslo - Blindern;SN18700;30.05.2011;1008;14;4,1
Oslo - Blindern;SN18700;31.05.2011;1008,8;7,9;2,2
Oslo - Blindern;SN18700;01.06.2011;1019,5;10,8;2,6
Oslo - Blindern;SN18700;02.06.2011;1024,4;17,6;3,9
Oslo - Blindern;SN18700;03.06.2011;1029,3;12;2,6
Oslo - Blindern;SN18700;04.06.2011;1020,4;10,5;2,5
Oslo - Blindern;SN18700;05.06.2011;1017,2;14,5;3,8
Oslo - Blindern;SN18700;06.06.2011;1006;8,6;2,9
Oslo - Blindern;SN18700;07.06.2011;1003;7,4;2,4
Oslo - Blindern;SN18700;08.06.2011;1005,6;8,2;1,9
Oslo - Blindern;SN18700;09.06.2011;1004,8;8,6;2,7
Oslo - Blindern;SN18700;10.06.2011;1010,5;6,3;1,4
Oslo - Blindern;SN18700;11.06.2011;1012,6;5,5;1,5
Oslo - Blindern;SN18700;12.06.2011;1012,7;11,3;3,2
Oslo - Blindern;SN18700;13.06.2011;1010,8;12,5;2,9
Oslo - Blindern;SN18700;14.06.2011;1006,1;12,5;3
Oslo - Blindern;SN18700;15.06.2011;1008,6;9,4;2,5
Oslo - Blindern;SN18700;16.06.2011;1011,8;8;2,3
Oslo - Blindern;SN18700;17.06.2011;1002,4;11;3,5
Oslo - Blindern;SN18700;18.06.2011;1001;6,2;2
Oslo - Blindern;SN18700;19.06.2011;1000,7;9,9;3,3
Oslo - Blindern;SN18700;20.06.2011;1000,6;8;1,7
Oslo - Blindern;SN18700;21.06.2011;1001,8;9,7;2,5
Oslo - Blindern;SN18700;22.06.2011;1002,8;9,4;2,9
Oslo - Blindern;SN18700;23.06.2011;1001,2;8,4;2,3
Oslo - Blindern;SN18700;24.06.2011;1005;6,6;2
Oslo - Blindern;SN18700;25.06.2011;1012,9;9,3;2,8
Oslo - Blindern;SN18700;26.06.2011;1017,7;8,6;2,6
Oslo - Blindern;SN18700;27.06.2011;1021;8,3;2,6
Oslo - Blindern;SN18700;28.06.2011;1021;10;2,4
Oslo - Blindern;SN18700;29.06.2011;1016,4;8,7;2,7
Oslo - Blindern;SN18700;30.06.2011;1012,2;7;2,1
Oslo - Blindern;SN18700;01.07.2011;1010,7;7,6;2,2
Oslo - Blindern;SN18700;02.07.2011;1011,8;10,9;4,1
Oslo - Blindern;SN18700;03.07.2011;1010,9;8,8;3,1
Oslo - Blindern;SN18700;04.07.2011;1014;6,2;2,4
Oslo - Blindern;SN18700;05.07.2011;1016;6,6;1,6
Oslo - Blindern;SN18700;06.07.2011;1011,6;7,7;2,3
Oslo - Blindern;SN18700;07.07.2011;1009,6;6,5;2
Oslo - Blindern;SN18700;08.07.2011;1008,9;5,2;2
Oslo - Blindern;SN18700;09.07.2011;1012,2;9,3;3
Oslo - Blindern;SN18700;10.07.2011;1013,6;11;3,4
Oslo - Blindern;SN18700;11.07.2011;1013,9;9,4;2,4
Oslo - Blindern;SN18700;12.07.2011;1013,6;10,3;3,5
Oslo - Blindern;SN18700;13.07.2011;1018,6;9,8;2,6
Oslo - Blindern;SN18700;14.07.2011;1016,3;8,1;2,2
Oslo - Blindern;SN18700;15.07.2011;1008,8;12,6;3,3
Oslo - Blindern;SN18700;16.07.2011;1004,5;7,9;2,5
Oslo - Blindern;SN18700;17.07.2011;1000;13,3;3,4
Oslo - Blindern;SN18700;18.07.2011;998,1;10,3;2,4
Oslo - Blindern;SN18700;19.07.2011;1003,3;11,3;3,4
Oslo - Blindern;SN18700;20.07.2011;1007;9,3;2,5
Oslo - Blindern;SN18700;21.07.2011;1007,1;6,9;1,9
Oslo - Blindern;SN18700;22.07.2011;1003,5;15,8;6,9
Oslo - Blindern;SN18700;23.07.2011;998,2;16;5,3
Oslo - Blindern;SN18700;24.07.2011;999,5;8,4;2,8
Oslo - Blindern;SN18700;25.07.2011;1006,9;7,9;1,4
Oslo - Blindern;SN18700;26.07.2011;1012,6;6,9;2,1
Oslo - Blindern;SN18700;27.07.2011;1018,7;6,6;1,5
Oslo - Blindern;SN18700;28.07.2011;1016,1;8,7;1,7
Oslo - Blindern;SN18700;29.07.2011;1013,1;11;2,6
Oslo - Blindern;SN18700;30.07.2011;1012,5;8,8;3
Oslo - Blindern;SN18700;31.07.2011;1012,7;10,7;2
Oslo - Blindern;SN18700;01.08.2011;1016,3;7,5;2,1
Oslo - Blindern;SN18700;02.08.2011;1020,4;7,3;2,2
Oslo - Blindern;SN18700;03.08.2011;1020,6;6,6;1,8
Oslo - Blindern;SN18700;04.08.2011;1015,8;10,8;1,8
Oslo - Blindern;SN18700;05.08.2011;1008,5;5,9;2
Oslo - Blindern;SN18700;06.08.2011;1002,6;9,4;2,7
Oslo - Blindern;SN18700;07.08.2011;996,2;10,8;3,4
Oslo - Blindern;SN18700;08.08.2011;994,4;11,3;3,2
Oslo - Blindern;SN18700;09.08.2011;999;7,9;2
Oslo - Blindern;SN18700;10.08.2011;1006,6;10,8;3
Oslo - Blindern;SN18700;11.08.2011;1009,2;10,7;3,5
Oslo - Blindern;SN18700;12.08.2011;1012,5;5,7;1,7
Oslo - Blindern;SN18700;13.08.2011;1013,8;7,8;2,3
Oslo - Blindern;SN18700;14.08.2011;1011,6;9,9;3,6
Oslo - Blindern;SN18700;15.08.2011;1006,1;9,5;2,7
Oslo - Blindern;SN18700;16.08.2011;1008,8;8,3;2,1
Oslo - Blindern;SN18700;17.08.2011;1011,3;8,8;2
Oslo - Blindern;SN18700;18.08.2011;1013;6,2;2,1
Oslo - Blindern;SN18700;19.08.2011;1008,6;8,4;2,9
Oslo - Blindern;SN18700;20.08.2011;1010,8;9,3;2
Oslo - Blindern;SN18700;21.08.2011;1013;8,8;2,4
Oslo - Blindern;SN18700;22.08.2011;1011,5;8,5;1,7
Oslo - Blindern;SN18700;23.08.2011;1018,1;6,9;1,7
Oslo - Blindern;SN18700;24.08.2011;1017,5;8;2,8
Oslo - Blindern;SN18700;25.08.2011;1014,3;6,5;2,3
Oslo - Blindern;SN18700;26.08.2011;1013,1;6;2
Oslo - Blindern;SN18700;27.08.2011;1004,7;10,5;3,1
Oslo - Blindern;SN18700;28.08.2011;1001,7;15,7;4,2
Oslo - Blindern;SN18700;29.08.2011;998;8,6;2,3
Oslo - Blindern;SN18700;30.08.2011;1000,5;5,8;1,5
Oslo - Blindern;SN18700;31.08.2011;1005,9;9,3;2
Oslo - Blindern;SN18700;01.09.2011;1010,6;5,4;1,5
Oslo - Blindern;SN18700;02.09.2011;1011,6;10;2,6
Oslo - Blindern;SN18700;03.09.2011;1012,8;8,1;1,9
Oslo - Blindern;SN18700;04.09.2011;1009,5;5,3;1,6
Oslo - Blindern;SN18700;05.09.2011;1004,9;6,9;2,2
Oslo - Blindern;SN18700;06.09.2011;998,9;14,7;4,6
Oslo - Blindern;SN18700;07.09.2011;988,8;15,9;2,4
Oslo - Blindern;SN18700;08.09.2011;993,8;5;1,7
Oslo - Blindern;SN18700;09.09.2011;1002;6,7;1,8
Oslo - Blindern;SN18700;10.09.2011;1007;7,2;2
Oslo - Blindern;SN18700;11.09.2011;1002,3;10,2;2,9
Oslo - Blindern;SN18700;12.09.2011;994;9,5;3
Oslo - Blindern;SN18700;13.09.2011;982,2;11,8;3,8
Oslo - Blindern;SN18700;14.09.2011;991,8;10,3;2,2
Oslo - Blindern;SN18700;15.09.2011;1005,9;11,6;2
Oslo - Blindern;SN18700;16.09.2011;1016,1;5,9;1,8
Oslo - Blindern;SN18700;17.09.2011;1013,9;6,5;2,5
Oslo - Blindern;SN18700;18.09.2011;1010,1;12,2;5,5
Oslo - Blindern;SN18700;19.09.2011;1003,9;12,9;3,5
Oslo - Blindern;SN18700;20.09.2011;1008,1;8,3;2,2
Oslo - Blindern;SN18700;21.09.2011;1007,6;9,7;2,7
Oslo - Blindern;SN18700;22.09.2011;999,1;12,1;3,4
Oslo - Blindern;SN18700;23.09.2011;1005,3;10,1;2,3
Oslo - Blindern;SN18700;24.09.2011;1012,8;5,2;1,4
Oslo - Blindern;SN18700;25.09.2011;1016;6,5;1,9
Oslo - Blindern;SN18700;26.09.2011;1013,8;11,8;3
Oslo - Blindern;SN18700;27.09.2011;1022,6;9,5;2,1
Oslo - Blindern;SN18700;28.09.2011;1021,6;8,6;1,4
Oslo - Blindern;SN18700;29.09.2011;1022,6;6;1,5
Oslo - Blindern;SN18700;30.09.2011;1023;4,5;1,3
Oslo - Blindern;SN18700;01.10.2011;1025,7;4,5;1,5
Oslo - Blindern;SN18700;02.10.2011;1016,8;6,8;1,8
Oslo - Blindern;SN18700;03.10.2011;1007,9;6,7;2,2
Oslo - Blindern;SN18700;04.10.2011;998,3;14,2;4,9
Oslo - Blindern;SN18700;05.10.2011;997,7;11,1;3,5
Oslo - Blindern;SN18700;06.10.2011;984;12;4,3
Oslo - Blindern;SN18700;07.10.2011;989,4;9,5;3,4
